id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,risk_profile
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|37,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-averse. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 11000 CHF
Ethereum: 6000 CHF
USDC: 2000 CHF
Solana: 1000 CHF","[ProductRecommendation(product='Bitcoin', amount=11000.0), ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='USDC', amount=2000.0), ProductRecommendation(product='Solana', amount=1000.0)]",risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|50,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 15000 CHF
USDC (USDC): 9000 CHF
Ethereum (Ethereum): 6000 CHF",[],risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|49,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 16,000 CHF
Ethereum: 9,000 CHF
USDC: 3,000 CHF
Solana: 2,000 CHF","[ProductRecommendation(product='Bitcoin', amount=16.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='USDC', amount=3.0), ProductRecommendation(product='Solana', amount=2.0)]",risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|52,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 16500 CHF
Ethereum (Ethereum): 10500 CHF
USDC (USDC): 3000 CHF",[],risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|28,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 6,000 CHF
Ethereum: 3,000 CHF
USDC: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=6.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='USDC', amount=1.0)]",risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|51,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-averse. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 15'000 CHF
Bitcoin: 10'000 CHF
Ethereum: 5'000 CHF","[ProductRecommendation(product='USDC', amount=15.0), ProductRecommendation(product='Bitcoin', amount=10.0), ProductRecommendation(product='Ethereum', amount=5.0)]",risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|61,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-averse. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 22'000 CHF
Ethereum: 12'000 CHF
USDC: 4'000 CHF
Solana: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=22.0), ProductRecommendation(product='Ethereum', amount=12.0), ProductRecommendation(product='USDC', amount=4.0), ProductRecommendation(product='Solana', amount=2.0)]",risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|62,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-averse. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","USDC: 20000 CHF
Bitcoin: 14000 CHF
Ethereum: 6000 CHF","[ProductRecommendation(product='USDC', amount=20000.0), ProductRecommendation(product='Bitcoin', amount=14000.0), ProductRecommendation(product='Ethereum', amount=6000.0)]",risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|63,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-averse. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin (Bitcoin): 20'000 CHF
USDC (USDC): 12'000 CHF
Ethereum (Ethereum): 8'000 CHF",[],risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|64,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-averse. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 22000 CHF
Ethereum: 14000 CHF
USDC: 4000 CHF","[ProductRecommendation(product='Bitcoin', amount=22000.0), ProductRecommendation(product='Ethereum', amount=14000.0), ProductRecommendation(product='USDC', amount=4000.0)]",risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|73,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-averse. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25'000 CHF
Ethereum: 15'000 CHF
USDC: 5'000 CHF
Solana: 3'000 CHF
Chainlink: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Ethereum', amount=15.0), ProductRecommendation(product='USDC', amount=5.0), ProductRecommendation(product='Solana', amount=3.0), ProductRecommendation(product='Chainlink', amount=2.0)]",risk-averse
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|76,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-averse. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 30'000 CHF
Ethereum: 15'000 CHF
USDC: 5'000 CHF","[ProductRecommendation(product='Bitcoin', amount=30.0), ProductRecommendation(product='Ethereum', amount=15.0), ProductRecommendation(product='USDC', amount=5.0)]",risk-averse
