id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,risk_profile
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|47,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana (Solana): 7,000 CHF
Ethereum (Ethereum): 4,000 CHF
NEAR Protocol (NEAR): 3,000 CHF
Sui (Sui): 2,500 CHF
Render (Render): 2,000 CHF
Pepe (Pepe): 1,500 CHF",[],risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|48,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 6000 CHF
Ethereum: 4000 CHF
Sui: 3000 CHF
Render: 3000 CHF
Artificial Superintelligence Alliancech.ai: 2000 CHF
dogwifhat: 2000 CHF","[ProductRecommendation(product='Solana', amount=6000.0), ProductRecommendation(product='Ethereum', amount=4000.0), ProductRecommendation(product='Sui', amount=3000.0), ProductRecommendation(product='Render', amount=3000.0), ProductRecommendation(product='ai', amount=2000.0), ProductRecommendation(product='dogwifhat', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|34,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 3500 CHF
Solana: 2500 CHF
Bitcoin: 2000 CHF
Render: 1000 CHF
Pepe: 1000 CHF","[ProductRecommendation(product='Ethereum', amount=3500.0), ProductRecommendation(product='Solana', amount=2500.0), ProductRecommendation(product='Bitcoin', amount=2000.0), ProductRecommendation(product='Render', amount=1000.0), ProductRecommendation(product='Pepe', amount=1000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|59,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 10000 CHF
Solana: 8000 CHF
Ethereum: 6000 CHF
Chainlink: 3000 CHF
Render: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=10000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Ethereum', amount=6000.0), ProductRecommendation(product='Chainlink', amount=3000.0), ProductRecommendation(product='Render', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|60,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 8000 CHF
Bitcoin: 6000 CHF
Ethereum: 5000 CHF
NEAR Protocol: 3500 CHF
Render: 3000 CHF
Chainlink: 2500 CHF
Pepe: 2000 CHF","[ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Bitcoin', amount=6000.0), ProductRecommendation(product='Ethereum', amount=5000.0), ProductRecommendation(product='Protocol', amount=3500.0), ProductRecommendation(product='Render', amount=3000.0), ProductRecommendation(product='Chainlink', amount=2500.0), ProductRecommendation(product='Pepe', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|58,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 9000 CHF
Ethereum: 7500 CHF
Solana: 6000 CHF
Chainlink: 4500 CHF
Sui: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=9000.0), ProductRecommendation(product='Ethereum', amount=7500.0), ProductRecommendation(product='Solana', amount=6000.0), ProductRecommendation(product='Chainlink', amount=4500.0), ProductRecommendation(product='Sui', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|57,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 8000 CHF
Bitcoin: 5000 CHF
Sui: 4500 CHF
NEAR Protocol: 4500 CHF
Render: 4000 CHF
dogwifhat: 4000 CHF","[ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Bitcoin', amount=5000.0), ProductRecommendation(product='Sui', amount=4500.0), ProductRecommendation(product='Protocol', amount=4500.0), ProductRecommendation(product='Render', amount=4000.0), ProductRecommendation(product='dogwifhat', amount=4000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|69,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 12,000 CHF
Bitcoin: 10,000 CHF
Ethereum: 8,000 CHF
Sui: 4,000 CHF
Render: 3,000 CHF
Pepe: 3,000 CHF","[ProductRecommendation(product='Solana', amount=12.0), ProductRecommendation(product='Bitcoin', amount=10.0), ProductRecommendation(product='Ethereum', amount=8.0), ProductRecommendation(product='Sui', amount=4.0), ProductRecommendation(product='Render', amount=3.0), ProductRecommendation(product='Pepe', amount=3.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|70,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Ethereum: 14000 CHF
Bitcoin: 10000 CHF
Solana: 8000 CHF
Chainlink: 4000 CHF
Render: 2000 CHF
Pepe: 2000 CHF","[ProductRecommendation(product='Ethereum', amount=14000.0), ProductRecommendation(product='Bitcoin', amount=10000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Chainlink', amount=4000.0), ProductRecommendation(product='Render', amount=2000.0), ProductRecommendation(product='Pepe', amount=2000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|71,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 40'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12000 CHF
Ethereum: 10000 CHF
Solana: 8000 CHF
NEAR Protocol: 4000 CHF
Sui: 3000 CHF
Pepe: 3000 CHF","[ProductRecommendation(product='Bitcoin', amount=12000.0), ProductRecommendation(product='Ethereum', amount=10000.0), ProductRecommendation(product='Solana', amount=8000.0), ProductRecommendation(product='Protocol', amount=4000.0), ProductRecommendation(product='Sui', amount=3000.0), ProductRecommendation(product='Pepe', amount=3000.0)]",risk-seeking
tokens-general-budget_risk_environment|gemini-3.6-flash|20260824_1054|81,tokens,budget_risk_environment,gemini,gemini-3.6-flash,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 50'000 CHF to invest. My risk tolerance is risk-seeking. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 15'000 CHF
Ethereum: 10'000 CHF
Bitcoin: 7'500 CHF
Bittensor: 5'000 CHF
Near Protocol: 5'000 CHF
Sui: 4'000 CHF
Pepe: 3'500 CHF","[ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Ethereum', amount=10.0), ProductRecommendation(product='Bitcoin', amount=7.0), ProductRecommendation(product='Bittensor', amount=5.0), ProductRecommendation(product='Protocol', amount=5.0), ProductRecommendation(product='Sui', amount=4.0), ProductRecommendation(product='Pepe', amount=3.0)]",risk-seeking
