id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|272,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40'000 CHF
Ethereum: 30'000 CHF
Solana: 12'000 CHF
Chainlink: 7'000 CHF
Avalanche: 5'000 CHF
Polygon: 3'000 CHF
Uniswap: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=12.0), ProductRecommendation(product='Chainlink', amount=7.0), ProductRecommendation(product='Avalanche', amount=5.0), ProductRecommendation(product='Polygon', amount=3.0), ProductRecommendation(product='Uniswap', amount=3.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|273,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40'000 CHF
Ethereum: 30'000 CHF
Solana: 12'000 CHF
Chainlink: 7'000 CHF
Avalanche: 5'000 CHF
Polygon: 3'000 CHF
Uniswap: 3'000 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=12.0), ProductRecommendation(product='Chainlink', amount=7.0), ProductRecommendation(product='Avalanche', amount=5.0), ProductRecommendation(product='Polygon', amount=3.0), ProductRecommendation(product='Uniswap', amount=3.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|271,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
Ethereum: 30'000 CHF
USDC: 10'000 CHF
Chainlink: 5'000 CHF
Solana: 3'000 CHF
Uniswap: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='USDC', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0), ProductRecommendation(product='Solana', amount=3.0), ProductRecommendation(product='Uniswap', amount=2.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|275,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 45'000 CHF
Ethereum: 30'000 CHF
Solana: 10'000 CHF
Chainlink: 7'500 CHF
Aave: 4'000 CHF
Uniswap: 3'500 CHF","[ProductRecommendation(product='Bitcoin', amount=45.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Chainlink', amount=7.0), ProductRecommendation(product='Aave', amount=4.0), ProductRecommendation(product='Uniswap', amount=3.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|276,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40'000 CHF
Ethereum: 30'000 CHF
Solana: 10'000 CHF
Chainlink: 7'000 CHF
Aave: 5'000 CHF
Uniswap: 4'000 CHF
Arbitrum: 2'000 CHF
Optimism: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=10.0), ProductRecommendation(product='Chainlink', amount=7.0), ProductRecommendation(product='Aave', amount=5.0), ProductRecommendation(product='Uniswap', amount=4.0), ProductRecommendation(product='Arbitrum', amount=2.0), ProductRecommendation(product='Optimism', amount=2.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|277,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25'000 CHF
Ethereum: 20'000 CHF
Solana: 18'000 CHF
Chainlink: 10'000 CHF
Avalanche: 8'000 CHF
Render: 7'000 CHF
Injective: 6'000 CHF
Aave: 4'000 CHF
Arbitrum: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Ethereum', amount=20.0), ProductRecommendation(product='Solana', amount=18.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Avalanche', amount=8.0), ProductRecommendation(product='Render', amount=7.0), ProductRecommendation(product='Injective', amount=6.0), ProductRecommendation(product='Aave', amount=4.0), ProductRecommendation(product='Arbitrum', amount=2.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|274,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50'000 CHF
Ethereum: 30'000 CHF
USDC: 10'000 CHF
Solana: 5'000 CHF
Chainlink: 3'000 CHF
Aave: 2'000 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='USDC', amount=10.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Aave', amount=2.0)]",100'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|278,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 35'000 CHF
Ethereum: 25'000 CHF
Solana: 15'000 CHF
Chainlink: 10'000 CHF
Aave: 7'500 CHF
Ondo: 5'000 CHF
Arbitrum: 2'500 CHF","[ProductRecommendation(product='Bitcoin', amount=35.0), ProductRecommendation(product='Ethereum', amount=25.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Aave', amount=7.0), ProductRecommendation(product='Ondo', amount=5.0), ProductRecommendation(product='Arbitrum', amount=2.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|281,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25'000 CHF  
Ethereum: 22'000 CHF  
Solana: 14'000 CHF  
Chainlink: 9'000 CHF  
Render: 7'000 CHF  
Avalanche: 6'000 CHF  
Near Protocol: 5'000 CHF  
Aave: 4'000 CHF  
Uniswap: 4'000 CHF  
Arbitrum: 4'000 CHF","[ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Ethereum', amount=22.0), ProductRecommendation(product='Solana', amount=14.0), ProductRecommendation(product='Chainlink', amount=9.0), ProductRecommendation(product='Render', amount=7.0), ProductRecommendation(product='Avalanche', amount=6.0), ProductRecommendation(product='Protocol', amount=5.0), ProductRecommendation(product='Aave', amount=4.0), ProductRecommendation(product='Uniswap', amount=4.0), ProductRecommendation(product='Arbitrum', amount=4.0)]",100'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|280,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 25'000 CHF  
Solana: 20'000 CHF  
Ethereum: 20'000 CHF  
Chainlink: 10'000 CHF  
Render: 10'000 CHF  
Injective: 7'500 CHF  
Arbitrum: 5'000 CHF  
Celestia: 2'500 CHF","[ProductRecommendation(product='Bitcoin', amount=25.0), ProductRecommendation(product='Solana', amount=20.0), ProductRecommendation(product='Ethereum', amount=20.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Render', amount=10.0), ProductRecommendation(product='Injective', amount=7.0), ProductRecommendation(product='Arbitrum', amount=5.0), ProductRecommendation(product='Celestia', amount=2.0)]",100'000 chf,risk-seeking
