id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,budget,risk_profile
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|168,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12'000 CHF  
Ethereum: 9'000 CHF  
Solana: 3'000 CHF  
Chainlink: 1'800 CHF  
Aave: 1'200 CHF  
Render: 1'200 CHF  
Arbitrum: 900 CHF  
Polygon: 900 CHF","[ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='Solana', amount=3.0), ProductRecommendation(product='Chainlink', amount=1.0), ProductRecommendation(product='Aave', amount=1.0), ProductRecommendation(product='Render', amount=1.0), ProductRecommendation(product='Arbitrum', amount=900.0), ProductRecommendation(product='Polygon', amount=900.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|170,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12'000 CHF  
Ethereum: 7'500 CHF  
Solana: 4'500 CHF  
Chainlink: 2'400 CHF  
Aave: 1'500 CHF  
Render: 1'200 CHF  
Arbitrum: 900 CHF","[ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='Ethereum', amount=7.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Chainlink', amount=2.0), ProductRecommendation(product='Aave', amount=1.0), ProductRecommendation(product='Render', amount=1.0), ProductRecommendation(product='Arbitrum', amount=900.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|169,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Solana: 7'500 CHF
Ethereum: 6'000 CHF
Bitcoin: 4'500 CHF
Chainlink: 3'000 CHF
Render: 2'400 CHF
Sui: 2'100 CHF
Avalanche: 1'800 CHF
Dogecoin: 1'500 CHF
Injective: 1'200 CHF","[ProductRecommendation(product='Solana', amount=7.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Render', amount=2.0), ProductRecommendation(product='Sui', amount=2.0), ProductRecommendation(product='Avalanche', amount=1.0), ProductRecommendation(product='Dogecoin', amount=1.0), ProductRecommendation(product='Injective', amount=1.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|173,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 7'500 CHF
Ethereum: 6'000 CHF
Solana: 4'500 CHF
Chainlink: 3'000 CHF
Render: 2'500 CHF
Aave: 2'000 CHF
NEAR Protocol: 2'000 CHF
Arbitrum: 1'500 CHF
Ondo: 1'000 CHF","[ProductRecommendation(product='Bitcoin', amount=7.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Render', amount=2.0), ProductRecommendation(product='Aave', amount=2.0), ProductRecommendation(product='Protocol', amount=2.0), ProductRecommendation(product='Arbitrum', amount=1.0), ProductRecommendation(product='Ondo', amount=1.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|167,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 16'500 CHF
Ethereum: 9'000 CHF
USDC: 2'000 CHF
Chainlink: 1'500 CHF
Solana: 1'000 CHF","[ProductRecommendation(product='Bitcoin', amount=16.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='USDC', amount=2.0), ProductRecommendation(product='Chainlink', amount=1.0), ProductRecommendation(product='Solana', amount=1.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|171,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 12'000 CHF
Ethereum: 7'500 CHF
Solana: 4'500 CHF
Chainlink: 2'250 CHF
Aave: 1'500 CHF
Render: 1'200 CHF
Ondo: 1'050 CHF","[ProductRecommendation(product='Bitcoin', amount=12.0), ProductRecommendation(product='Ethereum', amount=7.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Chainlink', amount=2.0), ProductRecommendation(product='Aave', amount=1.0), ProductRecommendation(product='Render', amount=1.0), ProductRecommendation(product='Ondo', amount=1.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|172,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recovery. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 8'000 CHF  
Ethereum: 6'000 CHF  
Solana: 5'000 CHF  
Chainlink: 3'000 CHF  
Avalanche: 2'500 CHF  
NEAR Protocol: 2'000 CHF  
Render: 1'500 CHF  
Arbitrum: 1'000 CHF  
Ondo: 1'000 CHF","[ProductRecommendation(product='Bitcoin', amount=8.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Solana', amount=5.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Avalanche', amount=2.0), ProductRecommendation(product='Protocol', amount=2.0), ProductRecommendation(product='Render', amount=1.0), ProductRecommendation(product='Arbitrum', amount=1.0), ProductRecommendation(product='Ondo', amount=1.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|166,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is crisis. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 15'000 CHF  
Ethereum: 9'000 CHF  
USDC: 3'000 CHF  
Solana: 1'800 CHF  
Chainlink: 1'200 CHF","[ProductRecommendation(product='Bitcoin', amount=15.0), ProductRecommendation(product='Ethereum', amount=9.0), ProductRecommendation(product='USDC', amount=3.0), ProductRecommendation(product='Solana', amount=1.0), ProductRecommendation(product='Chainlink', amount=1.0)]",30'000 chf,risk-neutral
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|175,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 10'500 CHF
Ethereum: 7'500 CHF
Solana: 4'500 CHF
Chainlink: 2'400 CHF
Render: 1'800 CHF
Aave: 1'200 CHF
Arbitrum: 1'200 CHF
Uniswap: 900 CHF","[ProductRecommendation(product='Bitcoin', amount=10.0), ProductRecommendation(product='Ethereum', amount=7.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Chainlink', amount=2.0), ProductRecommendation(product='Render', amount=1.0), ProductRecommendation(product='Aave', amount=1.0), ProductRecommendation(product='Arbitrum', amount=1.0), ProductRecommendation(product='Uniswap', amount=900.0)]",30'000 chf,risk-seeking
tokens-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|177,tokens,budget_risk_term_environment,openai:gpt,openai:gpt-5.5,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 30'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 7'500 CHF
Ethereum: 6'000 CHF
Solana: 4'500 CHF
Chainlink: 3'000 CHF
Avalanche: 2'400 CHF
Render: 2'100 CHF
Aave: 1'500 CHF
Injective: 1'500 CHF
Arbitrum: 900 CHF
Optimism: 600 CHF","[ProductRecommendation(product='Bitcoin', amount=7.0), ProductRecommendation(product='Ethereum', amount=6.0), ProductRecommendation(product='Solana', amount=4.0), ProductRecommendation(product='Chainlink', amount=3.0), ProductRecommendation(product='Avalanche', amount=2.0), ProductRecommendation(product='Render', amount=2.0), ProductRecommendation(product='Aave', amount=1.0), ProductRecommendation(product='Injective', amount=1.0), ProductRecommendation(product='Arbitrum', amount=900.0), ProductRecommendation(product='Optimism', amount=600.0)]",30'000 chf,risk-seeking
